,lat,long,async_cluster,async_congest_cluster
4620,30.439764,-97.778785,620,1255
4621,30.441616,-97.781865,75,1255
4622,30.4478,-97.790151,346,1988
4623,30.436169,-97.773713,1926,1405
4624,30.435898,-97.772922,620,1741
4625,30.447815,-97.790023,620,644
4626,30.44215,-97.911725,986,81
4627,30.449426,-97.904401,986,1210
4628,30.557239,-97.945845,262,1665
4629,30.511005,-97.911433,1878,1665
4630,30.649572,-97.910658,1638,257
4631,30.572379,-97.907746,262,1188
4632,30.659744,-97.893731,288,1785
4633,30.477924,-97.901209,1836,1210
4634,30.518785,-97.894821,1878,1665
4635,30.546577,-97.851843,1,1723
4636,30.538015,-97.800184,1701,119
4637,30.545899,-97.793087,1701,405
4638,30.529622,-97.844844,439,1749
4639,30.542832,-97.839396,1462,1373
4640,30.539524,-97.83799,993,687
4641,30.53455,-97.829919,1164,614
4642,30.536792,-97.806164,1659,237
4643,30.492385,-97.979233,653,1559
4644,30.481116,-97.976926,653,1096
4645,30.474005,-97.974251,1878,1096
4646,30.454777,-97.979566,1878,978
4647,30.472365,-97.991415,653,1096
4648,30.453639,-97.986889,1878,978
4649,30.656102,-98.008957,327,537
4650,30.666847,-97.916857,174,1545
4651,30.456943,-97.845607,1916,278
4652,30.473235,-97.846112,280,1319
4653,30.522306,-97.84176,131,905
4654,30.420247,-97.845343,242,1900
4655,30.445155,-97.831847,242,1900
4656,30.460705,-97.838284,1916,278
4657,30.474667,-97.841321,280,403
4658,30.475713,-97.815704,1871,1046
4659,30.475362,-97.809721,1601,951
4660,30.517502,-97.839735,131,905
4661,30.514122,-97.851342,131,610
4662,30.527014,-97.854638,439,1734
4663,30.470209,-97.790016,650,93
4664,30.469788,-97.797417,1102,1246
4665,30.482038,-97.80369,617,1574
4666,30.479035,-97.803249,358,951
4667,30.471311,-97.798471,1371,951
4668,30.471494,-97.79779,49,262
4669,30.484195,-97.852776,1836,1319
4670,30.479756,-97.80205,617,1658
4671,30.481923,-97.804055,1545,343
4672,30.469754,-97.797538,1660,1619
4673,30.504575,-97.856275,375,166
4674,30.512101,-97.85779,375,166
4675,30.511701,-97.88545,1878,1665
4676,30.52077,-97.853647,957,1734
4677,30.449621,-97.819026,494,325
4678,30.446738,-97.811609,1721,1832
4679,30.458053,-97.81113,1789,1832
4680,30.438159,-97.810385,1597,59
4681,30.441085,-97.805994,1597,59
4682,30.441968,-97.805213,1721,59
4683,30.446941,-97.800091,1721,160
4684,30.461285,-97.815652,1789,1635
4685,30.444635,-97.786519,75,314
4686,30.444068,-97.787057,75,75
4687,30.455395,-97.826257,1916,1525
4688,30.455006,-97.824879,494,325
4689,30.419433,-97.801209,120,560
4690,30.431549,-97.800483,1597,1164
4691,30.422286,-97.79351,120,1164
4692,30.421551,-97.794047,120,1164
4693,30.422111,-97.78731,120,1164
4694,30.430501,-97.802975,1597,59
4695,30.412155,-97.792001,120,921
4696,30.468104,-97.796445,1411,93
4697,30.467492,-97.796187,1411,834
4698,30.46944,-97.789702,460,1836
4699,30.455434,-97.80665,144,1832
4700,30.455257,-97.791952,218,596
4701,30.457609,-97.80047,144,760
4702,30.448557,-97.790346,218,694
4703,30.46096,-97.793945,371,1836
4704,30.455131,-97.792371,218,596
4705,30.465678,-97.795803,321,565
4706,30.467018,-97.799086,321,565
4707,30.456205,-97.791722,870,902
4708,30.461121,-97.793506,460,1836
4709,30.448452,-97.790726,218,596
4710,30.460829,-97.794397,371,834
4711,30.465279,-97.796138,371,1796
4712,30.468507,-97.794356,1102,1246
4713,30.468405,-97.794313,1660,1065
4714,30.466914,-97.799042,1102,1065
4715,30.465641,-97.795922,1102,1065
4716,30.468463,-97.796917,49,565
4717,30.468438,-97.797041,1102,1619
4718,30.46551,-97.795395,1411,834
4719,30.455925,-97.792581,371,1988
4720,30.454047,-97.791597,870,902
4721,30.462767,-97.794615,460,929
4722,30.454037,-97.791724,346,1988
4723,30.462731,-97.794735,346,834
4724,30.451705,-97.809791,144,1832
4725,30.446946,-97.80697,1721,160
4726,30.465814,-97.801656,105,253
4727,30.466402,-97.800677,105,1001
4728,30.466666,-97.801244,105,730
4729,30.466727,-97.800017,321,1001
4730,30.466247,-97.800367,72,253
4731,30.46723,-97.796924,72,1796
4732,30.4701,-97.797257,49,565
4733,30.469975,-97.797871,1102,1619
4734,30.467894,-97.797175,72,93
4735,30.466861,-97.800598,72,730
4736,30.448693,-97.789883,1432,694
4737,30.446217,-97.789756,346,75
4738,30.45534,-97.791477,1432,694
4739,30.446597,-97.7889,1432,644
4740,30.471959,-97.784491,650,1180
4741,30.471174,-97.784199,530,1763
4742,30.504523,-97.819604,1873,636
4743,30.504654,-97.812101,1873,1564
4744,30.509406,-97.823042,1666,260
4745,30.505147,-97.835235,730,610
4746,30.522152,-97.824428,451,1481
4747,30.524532,-97.816494,1827,1487
4748,30.538924,-97.814858,1538,1736
4749,30.477586,-97.817442,1871,1046
4750,30.494247,-97.81086,1325,1223
4751,30.500686,-97.816213,495,1079
4752,30.505585,-97.798293,978,1602
4753,30.502797,-97.806449,978,1479
4754,30.480587,-97.832681,522,1629
4755,30.493729,-97.826739,522,562
4756,30.500228,-97.830302,1873,636
4757,30.475778,-97.837875,280,1629
4758,30.495675,-97.822541,495,586
4759,30.516557,-97.827138,131,260
4760,30.520525,-97.829851,451,905
4761,30.526303,-97.832337,1164,905
4762,30.537124,-97.820935,673,614
4763,30.531101,-97.840061,451,614
4764,30.532673,-97.835079,1164,614
4765,30.513411,-97.82479,1666,260
4766,30.489395,-97.808611,1580,1223
4767,30.479146,-97.80311,617,951
4768,30.481865,-97.80524,358,231
4769,30.484041,-97.806256,553,231
4770,30.483251,-97.803834,617,1574
4771,30.502964,-97.802118,978,1479
4772,30.503126,-97.809356,1586,1564
4773,30.52827,-97.803678,520,563
4774,30.53082,-97.793404,1893,454
4775,30.527072,-97.808026,520,1160
4776,30.589764,-97.880361,1606,339
4777,30.630726,-97.904345,288,1785
4778,30.55613,-97.849462,1,1458
4779,30.557829,-97.843843,1,1373
4780,30.552154,-97.841105,1,1373
4781,30.568872,-97.848488,1816,1499
4782,30.597106,-97.862139,981,404
4783,30.617735,-97.85978,1936,323
4784,30.652987,-97.875071,288,396
4785,30.638304,-97.832758,157,1041
4786,30.580861,-97.818602,1307,10
4787,30.582649,-97.835462,113,1792
4788,30.643704,-97.871143,288,513
4789,30.62678,-97.824635,1877,581
4790,30.60465,-97.816167,410,1385
4791,30.565791,-97.865207,827,1499
4792,30.573004,-97.882665,827,1188
4793,30.578448,-97.852391,1816,1499
4794,30.576412,-97.871701,827,339
4795,30.551599,-97.855188,1,1458
4796,30.564475,-97.864139,827,1499
4797,30.57955,-97.856386,1816,139
4798,30.580474,-97.85324,981,139
4799,30.565183,-97.81964,1307,1217
4800,30.58685,-97.809208,51,10
4801,30.568503,-97.801464,342,646
4802,30.566981,-97.813898,1770,1491
4803,30.574615,-97.789068,342,1765
4804,30.563766,-97.824442,689,1217
4805,30.560418,-97.835783,1462,1475
4806,30.576138,-97.784476,342,1765
4807,30.696104,-97.877659,1776,1326
4808,30.740692,-97.896759,606,767
4809,30.714984,-97.927233,278,1755
4810,30.774649,-97.876885,843,1761
4811,30.806588,-97.889688,723,1761
4812,30.782089,-97.852337,843,267
4813,30.803422,-97.850393,534,267
4814,30.805549,-97.844985,1320,267
4815,30.815593,-97.808884,1320,1306
4816,30.690112,-97.971308,791,1808
4817,30.682505,-97.959478,791,1808
4818,30.688541,-97.936631,278,33
4819,30.700051,-97.944317,1363,33
4820,30.726002,-97.875969,606,856
4821,30.756328,-97.876023,1208,856
4822,30.707579,-97.85907,881,517
4823,30.703334,-97.827939,112,557
4824,30.732835,-97.845932,881,1720
4825,30.721292,-97.831363,881,241
4826,30.764621,-97.842461,192,1720
4827,30.772247,-97.815611,192,1720
4828,30.707009,-97.877008,606,856
4829,30.704407,-97.872008,606,856
4830,30.840941,-97.864193,1908,366
4831,30.85079,-97.834573,28,725
4832,30.824251,-97.858053,1908,129
4833,30.887819,-97.801274,28,1224
4834,30.836043,-97.901526,723,366
4835,30.828112,-97.809675,1562,1306
4836,30.85163,-97.82009,381,725
4837,30.853411,-97.800416,381,725
4838,30.839294,-97.802601,1623,163
4839,30.832592,-97.797071,1562,1306
4840,30.841155,-97.793799,1623,163
4841,30.844619,-97.795097,741,163
4842,30.841914,-97.791371,662,163
4843,30.835961,-97.791663,312,163
4844,30.48454,-97.650617,1760,1445
4845,30.481942,-97.646667,1094,1445
4846,30.543863,-97.760202,1362,1439
4847,30.535557,-97.742113,197,1532
4848,30.412924,-97.651448,1684,1338
4849,30.442467,-97.643076,1684,937
4850,30.456432,-97.651139,1298,731
4851,30.465808,-97.64422,1298,731
4852,30.537006,-97.692298,1016,1273
4853,30.541872,-97.692531,1016,1698
4854,30.486964,-97.643065,291,1837
4855,30.538996,-97.666118,966,1853
4856,30.540801,-97.658552,256,1436
4857,30.534723,-97.698718,869,1572
4858,30.546142,-97.69453,869,1572
4859,30.53598,-97.694682,869,1572
4860,30.540201,-97.69071,1003,478
4861,30.535682,-97.690609,1003,478
4862,30.54473,-97.6932,1966,1698
4863,30.535583,-97.693068,1966,1273
4864,30.554615,-97.691839,1003,203
4865,30.537337,-97.691299,1003,203
4866,30.535737,-97.681304,1114,54
4867,30.549294,-97.675269,1866,1853
4868,30.538693,-97.668085,1114,1853
4869,30.543529,-97.649715,256,1436
4870,30.536342,-97.651289,250,1783
4871,30.547028,-97.636558,1942,1349
4872,30.587911,-97.657458,657,1294
4873,30.598678,-97.634931,657,1669
4874,30.572768,-97.649867,1351,936
4875,30.557626,-97.644972,1351,936
4876,30.635633,-97.654914,1329,798
4877,30.638104,-97.644312,1329,843
4878,30.447201,-97.638818,1330,937
4879,30.448384,-97.661463,1330,1338
4880,30.4961,-97.645259,996,916
4881,30.49598,-97.65395,187,916
4882,30.546351,-97.620211,909,430
4883,30.534992,-97.60082,854,797
4884,30.545928,-97.60082,1884,1471
4885,30.517886,-97.571325,1294,204
4886,30.539912,-97.562729,844,204
4887,30.53844,-97.574133,1998,588
4888,30.561894,-97.569248,1477,1831
4889,30.542054,-97.55004,844,204
4890,30.520135,-97.544642,284,1446
4891,30.54355,-97.541523,284,1446
4892,30.54647,-97.613963,909,430
4893,30.539721,-97.613816,909,430
4894,30.532765,-97.605992,854,430
4895,30.53657,-97.588612,854,797
4896,30.665946,-97.644186,1550,1454
4897,30.663053,-97.651271,543,1472
4898,30.518637,-97.649818,1257,1597
4899,30.51926,-97.645867,1257,1597
4900,30.432226,-97.652867,736,670
4901,30.545279,-97.708038,1255,1032
4902,30.532051,-97.707078,1255,148
4903,30.508417,-97.645613,996,916
4904,30.512329,-97.645855,1257,1597
4905,30.6198,-97.648768,1227,1896
4906,30.621024,-97.644216,1962,1766
4907,30.616557,-97.652146,1227,1896
4908,30.428277,-97.647199,736,670
4909,30.479417,-97.672115,706,138
4910,30.472643,-97.669999,1267,1261
4911,30.479097,-97.674526,1194,1668
4912,30.472643,-97.672541,1831,1877
4913,30.477196,-97.67227,285,794
4914,30.471264,-97.670375,1267,794
4915,30.473376,-97.699984,1194,1390
4916,30.476164,-97.698455,1194,1668
4917,30.476245,-97.703571,1327,1390
4918,30.476501,-97.698171,1850,1569
4919,30.473346,-97.700339,1850,727
4920,30.476011,-97.704179,663,181
4921,30.479164,-97.713647,773,1287
4922,30.479449,-97.724299,773,1287
4923,30.479243,-97.724339,663,181
4924,30.478926,-97.713693,663,181
4925,30.474693,-97.767314,1628,227
4926,30.462634,-97.71439,1952,1058
4927,30.46822,-97.711022,1952,1818
4928,30.409441,-97.713993,1685,137
4929,30.410286,-97.711415,1050,137
4930,30.41159,-97.721695,1183,137
4931,30.421097,-97.705453,1741,1088
4932,30.443343,-97.707475,441,1529
4933,30.448854,-97.725605,279,873
4934,30.476019,-97.705779,1158,181
4935,30.471908,-97.690427,70,69
4936,30.476115,-97.685819,1456,69
4937,30.476648,-97.693504,1456,1360
4938,30.510864,-97.707405,1366,504
4939,30.498858,-97.721344,1366,154
4940,30.525556,-97.708129,496,148
4941,30.521186,-97.734846,210,1036
4942,30.529987,-97.719633,1255,148
4943,30.477155,-97.673124,1491,1314
4944,30.47197,-97.671492,1831,1314
4945,30.52214,-97.711732,1420,1341
4946,30.518784,-97.718423,1420,1341
4947,30.472018,-97.663236,1636,731
4948,30.479098,-97.659128,706,693
4949,30.435136,-97.766381,842,1399
4950,30.442002,-97.771756,842,1399
4951,30.418581,-97.747206,141,1579
4952,30.418766,-97.746261,1739,1579
4953,30.42339,-97.748743,216,288
4954,30.443379,-97.775905,1457,1715
4955,30.438053,-97.771681,633,577
4956,30.436971,-97.760827,842,1945
4957,30.418423,-97.746553,616,1309
4958,30.423917,-97.748784,616,1309
4959,30.424096,-97.748686,850,1073
4960,30.429501,-97.759057,616,1174
4961,30.4436,-97.742147,858,873
4962,30.424368,-97.769131,318,56
4963,30.428854,-97.75948,1813,1063
4964,30.42285,-97.762609,318,56
4965,30.426096,-97.75201,850,1073
4966,30.427641,-97.760103,318,1352
4967,30.430144,-97.764551,318,1352
4968,30.424147,-97.756886,1080,288
4969,30.429568,-97.760271,472,1405
4970,30.426928,-97.754346,814,470
4971,30.426058,-97.753889,39,288
4972,30.425646,-97.752839,216,288
4973,30.42328,-97.74884,141,1579
4974,30.425717,-97.751917,616,470
4975,30.425138,-97.751199,216,288
4976,30.433749,-97.768517,1926,1405
4977,30.432639,-97.766901,1813,1063
4978,30.433846,-97.768417,814,1741
4979,30.433175,-97.766563,814,862
4980,30.420125,-97.772972,318,56
4981,30.434625,-97.767927,719,1399
4982,30.434147,-97.769932,1832,555
4983,30.436964,-97.775785,1832,1386
4984,30.434873,-97.770067,1832,862
4985,30.437025,-97.77455,620,1741
4986,30.435768,-97.770246,719,1399
4987,30.433222,-97.768158,1813,555
4988,30.434425,-97.769189,1832,862
4989,30.417404,-97.750163,1080,288
4990,30.427203,-97.756272,39,288
4991,30.427409,-97.756126,931,1063
4992,30.426655,-97.753306,616,470
4993,30.427678,-97.757112,39,1063
4994,30.428565,-97.758205,472,1063
4995,30.448963,-97.758657,858,1945
4996,30.45592,-97.776371,1193,520
4997,30.45534,-97.769187,1193,210
4998,30.457057,-97.762698,1513,157
4999,30.411407,-97.729452,1183,215
5000,30.415,-97.736948,594,215
5001,30.482033,-97.746779,1121,1873
5002,30.480685,-97.753703,1024,1121
5003,30.481654,-97.748663,1121,1873
5004,30.480842,-97.74819,1810,1745
5005,30.480886,-97.746779,1810,427
5006,30.482571,-97.743925,1121,1873
5007,30.512404,-97.75711,210,1203
5008,30.510066,-97.736566,969,774
5009,30.505347,-97.737881,969,774
5010,30.479048,-97.756502,1810,1763
5011,30.481333,-97.748792,1810,427
5012,30.515794,-97.726182,1420,1751
5013,30.47929,-97.757457,1024,1476
5014,30.477895,-97.757972,1810,1745
5015,30.479351,-97.756071,1121,1476
5016,30.476172,-97.766946,1117,1180
5017,30.511624,-97.766834,210,1151
5018,30.480372,-97.738276,663,427
5019,30.480555,-97.738199,773,1873
5020,30.493005,-97.725674,1830,154
5021,30.503309,-97.730184,969,154
5022,30.499992,-97.740616,988,774
5023,30.481788,-97.740518,773,1873
5024,30.480572,-97.740615,752,427
5025,30.481985,-97.743634,752,1873
5026,30.48072,-97.742889,752,427
5027,30.531697,-97.733191,197,1364
5028,30.514762,-97.734888,1420,1751
5029,30.445468,-97.695641,879,887
5030,30.430871,-97.700679,879,1866
5031,30.440033,-97.696581,15,316
5032,30.443281,-97.695558,15,1483
5033,30.430782,-97.70031,15,1483
5034,30.445468,-97.695225,15,1483
5035,30.426695,-97.676284,859,1830
5036,30.440054,-97.695857,15,316
5037,30.440922,-97.68752,322,316
5038,30.440216,-97.697764,1000,386
5039,30.443377,-97.696676,1000,386
5040,30.441813,-97.703667,1000,386
5041,30.435727,-97.682627,1865,158
5042,30.421146,-97.682906,859,1830
5043,30.434743,-97.676866,1353,158
5044,30.436024,-97.668472,1097,385
5045,30.44255,-97.667253,482,983
5046,30.436936,-97.669114,748,910
5047,30.442718,-97.668,583,1465
5048,30.441205,-97.666093,1330,385
5049,30.443473,-97.668711,583,1465
5050,30.439962,-97.669378,1353,1746
5051,30.443586,-97.666213,1097,1083
5052,30.440939,-97.666736,1097,385
5053,30.432437,-97.699327,859,432
5054,30.422607,-97.703026,221,1488
5055,30.419963,-97.703472,221,1488
5056,30.427284,-97.700957,221,432
5057,30.431209,-97.687203,859,432
5058,30.415585,-97.695554,1754,1401
5059,30.430823,-97.701145,1768,386
5060,30.424236,-97.703361,1768,386
5061,30.432826,-97.700478,879,386
5062,30.42594,-97.689668,1754,1401
5063,30.42399,-97.685878,1754,1024
5064,30.421025,-97.704149,531,1866
5065,30.412904,-97.707876,1970,489
5066,30.415323,-97.705886,1970,1072
5067,30.418503,-97.704653,221,1072
5068,30.415192,-97.705608,1482,1488
5069,30.417522,-97.704722,221,1488
5070,30.417204,-97.705763,1768,1088
5071,30.415529,-97.706509,355,1088
5072,30.418708,-97.704969,531,1866
5073,30.415455,-97.706213,531,137
5074,30.414177,-97.706228,1482,1718
5075,30.412084,-97.708717,1938,489
5076,30.411825,-97.709906,1685,489
5077,30.412824,-97.708511,355,137
5078,30.414552,-97.707196,355,489
5079,30.413647,-97.706616,1970,489
5080,30.420687,-97.704598,1768,1088
5081,30.420709,-97.703939,221,1072
5082,30.430601,-97.700026,221,432
5083,30.413006,-97.690253,1754,383
5084,30.41504,-97.688076,1754,1024
5085,30.418142,-97.689735,1754,1024
5086,30.416261,-97.691191,1754,383
5087,30.414228,-97.692765,1754,383
5088,30.438978,-97.695286,15,1830
5089,30.463057,-97.698067,761,727
5090,30.455142,-97.695854,879,887
5091,30.455238,-97.695604,771,1644
5092,30.46315,-97.697705,761,1644
5093,30.458208,-97.69716,771,1551
5094,30.456738,-97.696797,441,1551
5095,30.456959,-97.69569,771,1644
5096,30.458307,-97.696078,771,1551
5097,30.458157,-97.694634,433,497
5098,30.455151,-97.695169,1030,1644
5099,30.461023,-97.697959,761,727
5100,30.471629,-97.699531,1194,1390
5101,30.449126,-97.695808,441,1621
5102,30.468777,-97.692961,1077,497
5103,30.471564,-97.699861,1850,727
5104,30.449126,-97.694809,1030,1621
5105,30.450488,-97.695101,771,1483
5106,30.450984,-97.695449,879,887
5107,30.451349,-97.695766,441,1621
5108,30.445249,-97.694918,1030,1621
5109,30.459963,-97.69458,433,497
5110,30.461355,-97.696764,761,1684
5111,30.424826,-97.672301,1790,1746
5112,30.426912,-97.670207,1190,380
5113,30.420443,-97.671443,1190,1889
5114,30.427596,-97.669226,1190,380
5115,30.423772,-97.67,152,380
5116,30.43038,-97.670478,1790,910
5117,30.421372,-97.672118,1790,910
5118,30.431371,-97.671,1790,1746
5119,30.418543,-97.659683,736,670
5120,30.421435,-97.673056,306,114
5121,30.421066,-97.670517,152,1889
5122,30.422733,-97.672738,1790,910
5123,30.429253,-97.674878,1353,158
5124,30.436285,-97.670095,748,1746
5125,30.434788,-97.667906,1097,385
5126,30.452085,-97.666344,583,911
5127,30.462891,-97.668649,529,911
5128,30.455739,-97.667335,1387,911
5129,30.455969,-97.664981,849,1083
5130,30.462025,-97.669151,529,911
5131,30.463215,-97.667833,849,2
5132,30.452635,-97.665576,482,983
5133,30.462593,-97.666828,849,2
5134,30.451777,-97.664785,849,1083
5135,30.47074,-97.669399,1636,1261
5136,30.451304,-97.66728,1387,911
5137,30.456034,-97.664607,1298,1338
5138,30.478606,-97.682082,1194,1668
5139,30.48056,-97.675007,1718,1325
5140,30.479847,-97.682229,1377,1569
5141,30.479803,-97.676934,1850,1569
5142,30.479026,-97.684181,1850,1569
5143,30.511488,-97.694738,1696,837
5144,30.478744,-97.684106,1194,1668
5145,30.479436,-97.676914,1491,23
5146,30.497507,-97.68132,1013,1020
5147,30.501336,-97.683518,1013,1331
5148,30.499487,-97.681572,38,1020
5149,30.498351,-97.680913,38,1020
5150,30.507716,-97.685713,1499,635
5151,30.502953,-97.681755,1185,1107
5152,30.504396,-97.680181,1483,1617
5153,30.498292,-97.679028,114,219
5154,30.509871,-97.687192,1185,635
5155,30.505731,-97.68583,1013,837
5156,30.507545,-97.684743,735,1573
5157,30.498762,-97.680186,745,1750
5158,30.509357,-97.684492,1185,1107
5159,30.510871,-97.67944,4,1081
5160,30.514595,-97.681164,603,1081
5161,30.507397,-97.6784,1483,1617
5162,30.508885,-97.681584,1977,1107
5163,30.504526,-97.67718,1731,1617
5164,30.507462,-97.678195,1731,1617
5165,30.508403,-97.678612,4,1357
5166,30.51754,-97.682543,50,1683
5167,30.518864,-97.676235,667,1683
5168,30.52873,-97.687891,1114,1372
5169,30.527232,-97.677023,973,1372
5170,30.524827,-97.686042,50,1372
5171,30.53399,-97.68908,1114,54
5172,30.514782,-97.656975,1574,401
5173,30.506169,-97.656902,187,401
5174,30.475996,-97.699543,663,1668
5175,30.476003,-97.697167,705,1360
5176,30.477106,-97.697408,1327,1390
5177,30.476271,-97.699601,1327,1390
5178,30.475276,-97.701299,705,111
5179,30.476915,-97.704339,705,1390
5180,30.478788,-97.693841,1107,446
5181,30.48926,-97.696343,443,1331
5182,30.48345,-97.700989,1107,1331
5183,30.477901,-97.711829,1158,181
