minute,vehicles_at_PUDOs,vehicles_enroute,vehicles reallocating,num_rideshares
45,12449.666666666666,44.0,6.333333333333333,2.8333333333333335
46,12445.0,51.0,4.0,1.5
47,12431.666666666666,67.0,1.3333333333333333,0.5
48,12429.461538461539,69.92307692307692,0.6153846153846154,0.23076923076923078
49,12443.8,52.6,3.6,1.2
50,12428.5,70.5,1.0,0.0
51,12425.818181818182,73.18181818181819,1.0,0.0
52,12444.666666666666,51.111111111111114,4.222222222222222,1.1111111111111112
53,12436.666666666666,58.666666666666664,4.666666666666667,1.7777777777777777
54,12422.1,73.3,4.6,2.3
55,12413.5,81.5,5.0,4.0
56,12425.6,69.2,5.2,3.4
57,12433.0,62.22222222222222,4.777777777777778,3.0
58,12422.833333333334,72.0,5.166666666666667,3.5
59,12412.0,82.0,6.0,4.0
60,12418.1,76.2,5.7,3.7
61,12420.0,73.85714285714286,6.142857142857143,3.5714285714285716
