head,tail,origin_addr,dest_addr,distance,duration,traffic_duration,speed_mph,
533,3393,"Austin, TX 78744, USA","7007 US-183, Austin, TX 78744, USA",7108,504,645,26.07733746,1.279761905
3397,521,"7111 FM973, Del Valle, TX 78617, USA","9310 FM812, Austin, TX 78719, USA",3193,227,255,29.56019531,1.123348018
521,3397,"9310 FM812, Austin, TX 78719, USA","7111 FM973, Del Valle, TX 78617, USA",3215,261,291,26.09434932,1.114942529
2811,608,"11410 Tickford Dr, Del Valle, TX 78617, USA","11506 McAngus Rd, Del Valle, TX 78617, USA",1177,179,182,15.24311475,1.016759777
608,2811,"11506 McAngus Rd, Del Valle, TX 78617, USA","11410 Tickford Dr, Del Valle, TX 78617, USA",902,133,136,15.60394161,1.022556391
3399,499,"Presidential Blvd, Austin, TX 78719, USA","3600 Presidential Blvd, Austin, TX 78719, USA",2451,245,267,21.67488806,1.089795918
499,3399,"3600 Presidential Blvd, Austin, TX 78719, USA","Presidential Blvd, Austin, TX 78719, USA",1729,327,410,9.970145985,1.25382263
3731,284,"5807 Highland Pass, Austin, TX 78731, USA","4620 Lake View, Austin, TX 78731, USA",1941,278,277,16.5473741,0.996402878
284,3731,"4620 Lake View, Austin, TX 78731, USA","5807 Highland Pass, Austin, TX 78731, USA",1941,301,297,15.43681208,0.986710963
3741,314,"4009 Balcones Dr, Austin, TX 78731, USA","3605 Mt Bonnell Rd, Austin, TX 78731, USA",858,120,126,16.01149606,1.05
314,3741,"3605 Mt Bonnell Rd, Austin, TX 78731, USA","4009 Balcones Dr, Austin, TX 78731, USA",858,110,108,18.65559633,0.981818182
3728,284,"3329 Perry Ln, Austin, TX 78731, USA","4620 Lake View, Austin, TX 78731, USA",1318,192,197,15.77606061,1.026041667
284,3728,"4620 Lake View, Austin, TX 78731, USA","3329 Perry Ln, Austin, TX 78731, USA",1310,182,182,16.96557377,1
3929,229,"4762-4798 Spicewood Springs Rd, Austin, TX 78759, USA","7519 Crossdraw Dr, Austin, TX 78731, USA",3013,310,425,16.76246479,1.370967742
229,3929,"7519 Crossdraw Dr, Austin, TX 78731, USA","4762-4798 Spicewood Springs Rd, Austin, TX 78759, USA",3025,318,438,16.3308656,1.377358491
3981,39,"6402 Mesa Dr, Austin, TX 78731, USA","4603 Lantana Hollow, Austin, TX 78731, USA",925,129,131,16.60795455,1.015503876
39,3981,"4603 Lantana Hollow, Austin, TX 78731, USA","6402 Mesa Dr, Austin, TX 78731, USA",938,154,156,14.15961783,1.012987013
3980,229,"4100 Greystone Dr, Austin, TX 78731, USA","7519 Crossdraw Dr, Austin, TX 78731, USA",1048,121,150,16.44874172,1.239669421
229,3980,"7519 Crossdraw Dr, Austin, TX 78731, USA","4100 Greystone Dr, Austin, TX 78731, USA",1048,130,156,15.82012739,1.2
1741,87,"6422 Spicewood Springs Rd, Austin, TX 78759, USA","9002 Clithea Cove, Austin, TX 78759, USA",1027,111,112,21.53973451,1.009009009
87,1741,"9002 Clithea Cove, Austin, TX 78759, USA","6422 Spicewood Springs Rd, Austin, TX 78759, USA",1027,119,117,20.6270339,0.983193277
4365,268,"7500 Manor/Pecan Brook, Austin, TX 78724, USA","8100 Ferguson Cutoff, Austin, TX 78724, USA",1555,130,144,25.4162069,1.107692308
268,4365,"8100 Ferguson Cutoff, Austin, TX 78724, USA","7500 Manor/Pecan Brook, Austin, TX 78724, USA",1014,92,129,18.486,1.402173913
2825,224,"11700 Dessau Rd, Austin, TX 78753, USA","11408 Flushwing Dr, Austin, TX 78754, USA",1146,130,149,18.1068,1.146153846
224,2825,"11408 Flushwing Dr, Austin, TX 78754, USA","11700 Dessau Rd, Austin, TX 78753, USA",1106,119,170,15.32877193,1.428571429
4453,242,"10101 Dessau Rd, Austin, TX 78753, USA","2204 Langdale Ln, Austin, TX 78754, USA",919,104,104,20.74314286,1
242,4453,"2204 Langdale Ln, Austin, TX 78754, USA","10101 Dessau Rd, Austin, TX 78753, USA",1532,175,181,19.94967033,1.034285714
3580,242,"9607 Sprinkle Rd, Austin, TX 78754, USA","2204 Langdale Ln, Austin, TX 78754, USA",5101,412,573,21.06162021,1.390776699
242,3580,"2204 Langdale Ln, Austin, TX 78754, USA","9607 Sprinkle Rd, Austin, TX 78754, USA",5148,427,542,22.46917127,1.269320843
4469,206,"1006 E Yager Ln, Austin, TX 78753, USA","13012 Dionysus Dr, Austin, TX 78753, USA",3949,337,405,23.05204433,1.201780415
206,4469,"13012 Dionysus Dr, Austin, TX 78753, USA","1006 E Yager Ln, Austin, TX 78753, USA",3605,285,355,23.99957865,1.245614035
4470,206,"12425 Thompkins Dr, Austin, TX 78753, USA","13012 Dionysus Dr, Austin, TX 78753, USA",3410,285,342,23.56180758,1.2
206,4470,"13012 Dionysus Dr, Austin, TX 78753, USA","12425 Thompkins Dr, Austin, TX 78753, USA",1829,165,204,21.14502439,1.236363636
4487,611,"11202 Pearce Ln, Del Valle, TX 78617, USA","4301 S Fm 973, Del Valle, TX 78617, USA",622,98,98,14.89030303,1
611,4487,"4301 S Fm 973, Del Valle, TX 78617, USA","11202 Pearce Ln, Del Valle, TX 78617, USA",622,111,111,13.16196429,1
4486,612,"14608 Pearce Ln, Del Valle, TX 78617, USA","6201 Kellam Rd, Del Valle, TX 78617, USA",2573,123,163,37.1829878,1.325203252
612,4486,"6201 Kellam Rd, Del Valle, TX 78617, USA","14608 Pearce Ln, Del Valle, TX 78617, USA",2573,150,220,27.59280543,1.466666667
4491,211,"8811 FM 969, Austin, TX 78724, USA","Unnamed Road, Austin, TX 78724, USA",1925,205,251,18.10416667,1.224390244
211,4491,"Unnamed Road, Austin, TX 78724, USA","8811 FM 969, Austin, TX 78724, USA",1925,215,244,18.62142857,1.134883721
4505,228,"7721 Hill Ln, Manor, TX 78653, USA","8501 Hill Ln, Manor, TX 78653, USA",8026,536,609,31.18298361,1.13619403
228,4505,"8501 Hill Ln, Manor, TX 78653, USA","7721 Hill Ln, Manor, TX 78653, USA",8006,552,613,30.90263844,1.110507246
4507,272,"10516 Old Hwy 20, Manor, TX 78653, USA","401 N Caldwell St, Manor, TX 78653, USA",1252,126,136,21.65868613,1.079365079
272,4507,"401 N Caldwell St, Manor, TX 78653, USA","10516 Old Hwy 20, Manor, TX 78653, USA",1255,122,176,16.80423729,1.442622951
4503,272,"100 E Parsons St, Manor, TX 78653, USA","401 N Caldwell St, Manor, TX 78653, USA",471,87,107,10.33583333,1.229885057
272,4503,"401 N Caldwell St, Manor, TX 78653, USA","100 E Parsons St, Manor, TX 78653, USA",471,107,130,8.521145038,1.214953271
4512,302,"8639 Johnny Morris Rd, Austin, TX 78724, USA","7700 Linnie Ln, Austin, TX 78724, USA",7948,513,632,29.75791469,1.231968811
302,4512,"7700 Linnie Ln, Austin, TX 78724, USA","8639 Johnny Morris Rd, Austin, TX 78724, USA",7493,557,676,26.23103397,1.213644524
4515,270,"10001 Decker Ln, Austin, TX 78724, USA","9701 Crofford Ln, Austin, TX 78724, USA",3438,284,363,22.38478022,1.278169014
270,4515,"9701 Crofford Ln, Austin, TX 78724, USA","10001 Decker Ln, Austin, TX 78724, USA",2367,228,253,22.0857874,1.109649123
4514,270,"80004 Daffan Ln, Austin, TX 78724, USA","9701 Crofford Ln, Austin, TX 78724, USA",5265,350,439,28.35920455,1.254285714
270,4514,"9701 Crofford Ln, Austin, TX 78724, USA","80004 Daffan Ln, Austin, TX 78724, USA",4194,297,336,29.49489614,1.131313131
4520,302,"6714 Loyola/Sandshof, Austin, TX 78724, USA","7700 Linnie Ln, Austin, TX 78724, USA",4242,367,408,24.5807824,1.111716621
302,4520,"7700 Linnie Ln, Austin, TX 78724, USA","6714 Loyola/Sandshof, Austin, TX 78724, USA",4682,413,506,21.88627219,1.225181598
4519,302,"Colony Loop/Decker, Austin, TX 78724, USA","7700 Linnie Ln, Austin, TX 78724, USA",1906,242,251,17.92547619,1.037190083
302,4519,"7700 Linnie Ln, Austin, TX 78724, USA","Colony Loop/Decker, Austin, TX 78724, USA",1906,236,244,18.43763265,1.033898305
4522,243,"10033 Giles Ln, Austin, TX 78754, USA","9900 Giles Ln, Austin, TX 78754, USA",2225,373,377,13.95039683,1.010723861
243,4522,"9900 Giles Ln, Austin, TX 78754, USA","10033 Giles Ln, Austin, TX 78754, USA",1952,244,244,18.88261224,1
4512,270,"8639 Johnny Morris Rd, Austin, TX 78724, USA","9701 Crofford Ln, Austin, TX 78724, USA",1951,183,237,19.42802521,1.295081967
270,4512,"9701 Crofford Ln, Austin, TX 78724, USA","8639 Johnny Morris Rd, Austin, TX 78724, USA",4276,365,454,22.27279121,1.243835616
4523,226,"6502 Carisbrooke Ln, Austin, TX 78754, USA","6301 Adair Dr, Austin, TX 78754, USA",1934,195,206,22.14289855,1.056410256
226,4523,"6301 Adair Dr, Austin, TX 78754, USA","6502 Carisbrooke Ln, Austin, TX 78754, USA",2498,271,311,18.97519231,1.147601476
4531,226,"5917 Boyce Ln, Austin, TX 78754, USA","6301 Adair Dr, Austin, TX 78754, USA",1942,234,242,18.94049383,1.034188034
226,4531,"6301 Adair Dr, Austin, TX 78754, USA","5917 Boyce Ln, Austin, TX 78754, USA",1959,210,215,21.49458333,1.023809524
4525,225,"4880 E Yager Ln, Manor, TX 78653, USA","11910 Samsung Blvd, Austin, TX 78754, USA",2556,252,297,20.32791946,1.178571429
225,4525,"11910 Samsung Blvd, Austin, TX 78754, USA","4880 E Yager Ln, Manor, TX 78653, USA",2500,207,251,23.51190476,1.212560386
4532,226,"4910 E Yager Ln, Manor, TX 78653, USA","6301 Adair Dr, Austin, TX 78754, USA",3588,330,401,21.15313433,1.215151515
226,4532,"6301 Adair Dr, Austin, TX 78754, USA","4910 E Yager Ln, Manor, TX 78653, USA",4873,403,479,24.0604375,1.188585608
4530,225,"2500 E Parmer Ln, Austin, TX 78754, USA","11910 Samsung Blvd, Austin, TX 78754, USA",3552,276,323,25.98222222,1.170289855
225,4530,"11910 Samsung Blvd, Austin, TX 78754, USA","2500 E Parmer Ln, Austin, TX 78754, USA",1298,162,187,16.36308511,1.154320988
4533,207,"111 F Ln, Austin, TX 78754, USA","Tequesta Blvd, Austin, TX 78754, USA",3330,576,574,13.7253913,0.996527778
207,4533,"Tequesta Blvd, Austin, TX 78754, USA","111 F Ln, Austin, TX 78754, USA",2878,464,556,12.24570916,1.198275862
4526,208,"3009 E Howard Ln, Manor, TX 78653, USA","13909 Heywood Dr, Pflugerville, TX 78660, USA",1895,174,221,20.23040541,1.270114943
208,4526,"13909 Heywood Dr, Pflugerville, TX 78660, USA","3009 E Howard Ln, Manor, TX 78653, USA",1895,198,214,20.88906977,1.080808081
4524,207,"4169 E Yager Ln, Manor, TX 78653, USA","Tequesta Blvd, Austin, TX 78754, USA",6862,726,848,19.15540636,1.168044077
207,4524,"Tequesta Blvd, Austin, TX 78754, USA","4169 E Yager Ln, Manor, TX 78653, USA",7135,760,965,17.50512422,1.269736842
4535,227,"6702 Carisbrooke Ln, Austin, TX 78754, USA","11505 Austex Acres Ln, Manor, TX 78653, USA",1641,145,163,23.71445122,1.124137931
227,4535,"11505 Austex Acres Ln, Manor, TX 78653, USA","6702 Carisbrooke Ln, Austin, TX 78754, USA",1641,157,157,24.615,1
4497,227,"11105 Harris Branch Pkwy, Austin, TX 78754, USA","11505 Austex Acres Ln, Manor, TX 78653, USA",2113,221,220,22.65977376,0.995475113
227,4497,"11505 Austex Acres Ln, Manor, TX 78653, USA","11105 Harris Branch Pkwy, Austin, TX 78754, USA",1703,138,147,27.27101351,1.065217391
4501,271,"13623 W Parsons St, Manor, TX 78653, USA","11084 Blue Bluff Rd, Manor, TX 78653, USA",1955,176,176,26.17711864,1
271,4501,"11084 Blue Bluff Rd, Manor, TX 78653, USA","13623 W Parsons St, Manor, TX 78653, USA",1955,204,203,22.7125,0.995098039
1121,576,"8111 N FM 620, Austin, TX 78726, USA","7920 Davis Mountain Pass, Austin, TX 78726, USA",1846,169,179,24.30566667,1.059171598
576,1121,"7920 Davis Mountain Pass, Austin, TX 78726, USA","8111 N FM 620, Austin, TX 78726, USA",2304,278,293,18.57306122,1.053956835
4662,1047,"1513 W New Hope Dr, Cedar Park, TX 78613, USA","2728 Granite Creek Dr, Leander, TX 78641, USA",3552,293,389,21.58523077,1.327645051
1047,4662,"2728 Granite Creek Dr, Leander, TX 78641, USA","1513 W New Hope Dr, Cedar Park, TX 78613, USA",1951,199,308,14.96398058,1.547738693
4655,178,"10625 Ranch Rd 620 N, Austin, TX 78726, USA","11217 Appletree Ln, Austin, TX 78726, USA",1054,102,122,20.30878049,1.196078431
178,4655,"11217 Appletree Ln, Austin, TX 78726, USA","10625 Ranch Rd 620 N, Austin, TX 78726, USA",1046,116,124,19.83216,1.068965517
4677,178,"11514 Rockwell Pl, Austin, TX 78726, USA","11217 Appletree Ln, Austin, TX 78726, USA",3307,297,389,20.09638462,1.30976431
178,4677,"11217 Appletree Ln, Austin, TX 78726, USA","11514 Rockwell Pl, Austin, TX 78726, USA",3271,265,332,23.28009009,1.252830189
4678,179,"10502 Glass Mountain Trail, Austin, TX 78750, USA","10502 Lockerbie Dr, Austin, TX 78750, USA",2089,207,283,17.43285211,1.367149758
179,4678,"10502 Lockerbie Dr, Austin, TX 78750, USA","10502 Glass Mountain Trail, Austin, TX 78750, USA",2089,218,247,19.96342742,1.133027523
4683,180,"11900 Swallow Dr, Austin, TX 78750, USA","10202 Grand Oak Dr, Austin, TX 78750, USA",3163,327,378,19.77918206,1.155963303
180,4683,"10202 Grand Oak Dr, Austin, TX 78750, USA","11900 Swallow Dr, Austin, TX 78750, USA",3163,323,387,19.3203866,1.198142415
4682,180,"11538 Spicewood Pkwy, Austin, TX 78750, USA","10202 Grand Oak Dr, Austin, TX 78750, USA",2180,229,275,18.71956522,1.200873362
180,4682,"10202 Grand Oak Dr, Austin, TX 78750, USA","11538 Spicewood Pkwy, Austin, TX 78750, USA",2180,228,285,18.06503497,1.25
4656,14,"12518 Anderson Mill Rd, Austin, TX 78726, USA","12310 Hanging Valley Dr, Austin, TX 78726, USA",3480,290,359,22.91,1.237931034
14,4656,"12310 Hanging Valley Dr, Austin, TX 78726, USA","12518 Anderson Mill Rd, Austin, TX 78726, USA",3513,314,384,21.62548052,1.222929936
5907,1048,"11904 Broad Leaf Cove, Austin, TX 78750, USA","1507 Honeyweed St, Cedar Park, TX 78613, USA",1432,135,173,19.50482759,1.281481481
1048,5907,"1507 Honeyweed St, Cedar Park, TX 78613, USA","11904 Broad Leaf Cove, Austin, TX 78750, USA",1432,155,187,18.05234043,1.206451613
4655,14,"10625 Ranch Rd 620 N, Austin, TX 78726, USA","12310 Hanging Valley Dr, Austin, TX 78726, USA",879,92,92,22.40032258,1
14,4655,"12310 Hanging Valley Dr, Austin, TX 78726, USA","10625 Ranch Rd 620 N, Austin, TX 78726, USA",879,101,101,20.42382353,1
4689,180,"9111 Old Lampasas Trail, Austin, TX 78750, USA","10202 Grand Oak Dr, Austin, TX 78750, USA",890,115,118,17.72521008,1.026086957
180,4689,"10202 Grand Oak Dr, Austin, TX 78750, USA","9111 Old Lampasas Trail, Austin, TX 78750, USA",890,115,120,17.4322314,1.043478261
4690,182,"9501 Ashton Ridge, Austin, TX 78750, USA","11111 Callanish Park Dr, Austin, TX 78750, USA",1443,207,205,16.60150485,0.990338164
182,4690,"11111 Callanish Park Dr, Austin, TX 78750, USA","9501 Ashton Ridge, Austin, TX 78750, USA",1443,189,193,17.62840206,1.021164021
4695,186,"7550 Spicewood Springs Rd, Austin, TX 78759, USA","10307 Spicewood Mesa, Austin, TX 78759, USA",2632,242,245,25.35707317,1.012396694
186,4695,"10307 Spicewood Mesa, Austin, TX 78759, USA","7550 Spicewood Springs Rd, Austin, TX 78759, USA",2657,233,232,27.02613734,0.995708155
4693,186,"8412 Saber Creek Trail, Austin, TX 78759, USA","10307 Spicewood Mesa, Austin, TX 78759, USA",1066,154,153,16.40532468,0.993506494
186,4693,"10307 Spicewood Mesa, Austin, TX 78759, USA","8412 Saber Creek Trail, Austin, TX 78759, USA",1166,143,146,18.79877551,1.020979021
4561,182,"8470 Spicewood Springs Rd, Austin, TX 78759, USA","11111 Callanish Park Dr, Austin, TX 78750, USA",3737,380,427,20.69320093,1.123684211
182,4561,"11111 Callanish Park Dr, Austin, TX 78750, USA","8470 Spicewood Springs Rd, Austin, TX 78759, USA",3287,309,335,23.18508929,1.084142395
4753,1071,"1283 Co Rd 174, Cedar Park, TX 78613, USA","925 Cashew Ln, Cedar Park, TX 78613, USA",798,84,95,19.700625,1.130952381
1071,4753,"925 Cashew Ln, Cedar Park, TX 78613, USA","1283 Co Rd 174, Cedar Park, TX 78613, USA",798,107,121,15.50213115,1.130841121
4760,1045,"1000 US-183, Cedar Park, TX 78613, USA","1410 Deodara Dr, Cedar Park, TX 78613, USA",2238,204,289,18.28986207,1.416666667
1045,4760,"1410 Deodara Dr, Cedar Park, TX 78613, USA","1000 US-183, Cedar Park, TX 78613, USA",2776,320,477,13.76384937,1.490625
4750,927,"101 E Little Elm Trail, Cedar Park, TX 78613, USA","1199 N Kent Ln, Cedar Park, TX 78613, USA",512,82,93,12.90893617,1.134146341
927,4750,"1199 N Kent Ln, Cedar Park, TX 78613, USA","101 E Little Elm Trail, Cedar Park, TX 78613, USA",512,155,172,7.014104046,1.109677419
4775,930,"1500 E Whitestone Blvd, Cedar Park, TX 78613, USA","1210 Cottonwood Creek Trail, Cedar Park, TX 78613, USA",926,208,234,9.338808511,1.125
930,4775,"1210 Cottonwood Creek Trail, Cedar Park, TX 78613, USA","1500 E Whitestone Blvd, Cedar Park, TX 78613, USA",1613,274,294,12.95867797,1.072992701
4636,930,"1804 E New Hope Dr, Leander, TX 78641, USA","1210 Cottonwood Creek Trail, Cedar Park, TX 78613, USA",5184,421,570,21.51677758,1.35391924
930,4636,"1210 Cottonwood Creek Trail, Cedar Park, TX 78613, USA","1804 E New Hope Dr, Leander, TX 78641, USA",1773,193,237,17.6555042,1.227979275
4567,1072,"2000 Co Rd 174, Cedar Park, TX 78613, USA","2005 Co Rd 174, Cedar Park, TX 78613, USA",1106,99,143,18.20291667,1.444444444
1072,4567,"2005 Co Rd 174, Cedar Park, TX 78613, USA","2000 Co Rd 174, Cedar Park, TX 78613, USA",662,45,70,22.09774648,1.555555556
4774,1070,"2300 E Whitestone Blvd, Cedar Park, TX 78613, USA","500 Trail Dust Dr, Cedar Park, TX 78613, USA",1150,116,151,17.93092105,1.301724138
1070,4774,"500 Trail Dust Dr, Cedar Park, TX 78613, USA","2300 E Whitestone Blvd, Cedar Park, TX 78613, USA",2669,264,349,18.07294286,1.321969697
4791,851,"601 S Bagdad Rd, Leander, TX 78641, USA","1831 Baranco Way, Leander, TX 78641, USA",1496,153,192,18.37056995,1.254901961
851,4791,"1831 Baranco Way, Leander, TX 78641, USA","601 S Bagdad Rd, Leander, TX 78641, USA",1484,162,246,14.23919028,1.518518519
4778,854,"500 Co Rd 275, Leander, TX 78641, USA","521 Tula Trail, Leander, TX 78641, USA",946,98,97,22.8777551,0.989795918
854,4778,"521 Tula Trail, Leander, TX 78641, USA","500 Co Rd 275, Leander, TX 78641, USA",946,99,99,22.4202,1
4796,854,"1011 Eagles Way, Leander, TX 78641, USA","521 Tula Trail, Leander, TX 78641, USA",2058,199,209,23.226,1.050251256
854,4796,"521 Tula Trail, Leander, TX 78641, USA","1011 Eagles Way, Leander, TX 78641, USA",2058,198,220,22.06995475,1.111111111
4781,854,"101 East Sonny Drive, Leander, TX 78641, USA","521 Tula Trail, Leander, TX 78641, USA",1339,166,176,17.92898305,1.060240964
854,4781,"521 Tula Trail, Leander, TX 78641, USA","101 East Sonny Drive, Leander, TX 78641, USA",1339,154,181,17.43642857,1.175324675
4843,942,"509 Brewster Ave, Florence, TX 76527, USA","303 Story Ave, Florence, TX 76527, USA",442,79,79,13.09425,1
942,4843,"303 Story Ave, Florence, TX 76527, USA","509 Brewster Ave, Florence, TX 76527, USA",442,87,86,12.04068966,0.988505747
4842,942,"101 S Love Ave, Florence, TX 76527, USA","303 Story Ave, Florence, TX 76527, USA",390,91,91,10.04673913,1
942,4842,"303 Story Ave, Florence, TX 76527, USA","101 S Love Ave, Florence, TX 76527, USA",390,81,82,11.13614458,1.012345679
4849,174,"1658-1698, Settlers Valley Dr, Pflugerville, TX 78660, USA","904 Durness Dr, Pflugerville, TX 78660, USA",2284,232,280,19.26362989,1.206896552
174,4849,"904 Durness Dr, Pflugerville, TX 78660, USA","1658-1698, Settlers Valley Dr, Pflugerville, TX 78660, USA",2382,236,302,18.63148515,1.279661017
4847,113,"4219 Sam Bass Rd, Round Rock, TX 78681, USA","2801 Great Oaks Dr, Round Rock, TX 78681, USA",1695,144,180,22.1941989,1.25
113,4847,"2801 Great Oaks Dr, Round Rock, TX 78681, USA","4219 Sam Bass Rd, Round Rock, TX 78681, USA",2202,202,229,22.69017391,1.133663366
4857,571,"2409 Dylan Garrett Cove, Round Rock, TX 78681, USA","1125 Coronado Cove, Round Rock, TX 78681, USA",2446,214,257,22.46906977,1.200934579
571,4857,"1125 Coronado Cove, Round Rock, TX 78681, USA","2409 Dylan Garrett Cove, Round Rock, TX 78681, USA",2463,241,275,21.14967391,1.141078838
4866,115,"E Old Settlers Blvd, Round Rock, TX 78664, USA","900 Luther Peterson Pl, Round Rock, TX 78665, USA",3211,239,334,22.71662687,1.39748954
115,4866,"900 Luther Peterson Pl, Round Rock, TX 78665, USA","E Old Settlers Blvd, Round Rock, TX 78664, USA",3914,330,406,22.79159705,1.23030303
4855,116,"1635 E Old Settlers Blvd, Round Rock, TX 78664, USA","3642 Bass Loop, Round Rock, TX 78665, USA",1752,202,234,17.66910638,1.158415842
116,4855,"3642 Bass Loop, Round Rock, TX 78665, USA","1635 E Old Settlers Blvd, Round Rock, TX 78664, USA",1752,222,286,14.46773519,1.288288288
4882,127,"4250 E Old Settlers Blvd, Round Rock, TX 78665, USA","Pavilion at Old Settlers Park, 1001 Harrell Pkwy, Round Rock, TX 78665, USA",2268,264,293,18.28285714,1.109848485
127,4882,"Pavilion at Old Settlers Park, 1001 Harrell Pkwy, Round Rock, TX 78665, USA","4250 E Old Settlers Blvd, Round Rock, TX 78665, USA",1805,214,222,19.18318386,1.037383178
4871,127,"3200 E Old Settlers Blvd, Round Rock, TX 78665, USA","Pavilion at Old Settlers Park, 1001 Harrell Pkwy, Round Rock, TX 78665, USA",2001,196,209,22.58271429,1.066326531
127,4871,"Pavilion at Old Settlers Park, 1001 Harrell Pkwy, Round Rock, TX 78665, USA","3200 E Old Settlers Blvd, Round Rock, TX 78665, USA",2056,234,271,17.91441176,1.158119658
4926,1050,"E McNeil Rd, Austin, TX 78729, USA","Texas 45 Frontage Rd, Austin, TX 78729, USA",7964,380,438,42.99471526,1.152631579
1050,4926,"Texas 45 Frontage Rd, Austin, TX 78729, USA","E McNeil Rd, Austin, TX 78729, USA",3192,166,188,40.02666667,1.13253012
4933,155,"13989 McNeil Dr, Austin, TX 78729, USA","Unnamed Road, Austin, TX 78729, USA",5010,432,585,20.26228669,1.354166667
