,0
"(30.371310018729424, -98.07201613654266)",332
152420762,332
"(30.37184801777872, -98.07458914271753)",332
152420772,332
"(30.218076208478887, -97.85147653669266)",82
152420781,82
"(30.218467008163355, -97.85232823853445)",82
152420784,82
"(30.218939907888995, -97.85302264003242)",82
152420787,82
"(30.39831893360174, -97.7013960155775)",331
152420794,331
"(30.398357834010692, -97.69996311267276)",331
152420799,331
"(30.418465150546634, -97.63317917874303)",468
152420806,468
"(30.419764150606884, -97.63240317716951)",468
152420809,468
"(30.283067150619843, -97.68930029514388)",196
152420818,196
"(30.283596150544483, -97.68934529521796)",196
152420819,196
"(30.28473765027127, -97.68982129614159)",196
152420822,196
"(30.303864737219865, -97.7265907703011)",269
152420827,269
"(30.30341153756885, -97.72559086826536)",269
152420829,269
"(30.30218373847626, -97.7230086630144)",484
152420835,484
"(30.30148773899033, -97.72154486004054)",484
152420838,484
"(30.348857024988, -98.06046910966162)",332
152420847,332
"(30.352227026242186, -98.05588509857692)",140
152420865,140
"(30.179340421444515, -97.82429577896866)",221
152420870,221
"(30.180242721706147, -97.8231516764902)",221
152420873,221
"(30.181685921361243, -97.82372987769519)",221
152420885,221
"(30.182358120828244, -97.8251735807785)",221
152420888,221
"(30.183274120129933, -97.8270515847914)",221
152420891,221
"(30.18365111986176, -97.82776358631295)",221
152420894,221
"(30.184158119476415, -97.82879858852672)",221
152420897,221
"(30.2440460881548, -97.90554775503351)",477
152420907,477
"(30.245020087386965, -97.90757275952272)",477
152420910,477
"(30.247401085528352, -97.91246077037532)",93
152420913,93
"(30.248056084940313, -97.91403777388516)",93
152420932,93
"(30.240333130064396, -97.77454947174472)",334
152420966,334
"(30.239536729987964, -97.775094872912)",334
152420968,334
"(30.238609929897695, -97.77573347427887)",334
152420971,334
"(30.26203903158244, -97.76144334369381)",201
152420979,201
"(30.26122213133183, -97.76257644608167)",201
152420991,201
"(30.260326931261726, -97.76314434729348)",201
152420997,201
"(30.25930083119543, -97.76374874858564)",201
152421000,201
"(30.256320430958944, -97.7656464526376)",201
152421009,201
"(30.255434130885174, -97.76622145386541)",201
152421012,201
"(30.254233130791516, -97.7669794554854)",201
152421018,201
"(30.25299513069216, -97.76776945717387)",201
152421021,201
"(30.25210713062526, -97.76832145835465)",1
152421023,1
"(30.251344130564107, -97.76880745939387)",1
152421025,1
"(30.250555830501536, -97.76930746046338)",1
152421027,1
"(30.249353130405854, -97.77007046209579)",1
152421029,1
"(30.248206130327826, -97.77075446356163)",1
152421030,1
"(30.35695413080856, -97.72747437029497)",290
152421037,290
"(30.357206130509738, -97.72839037216596)",290
152421041,290
"(30.357730130146066, -97.72941937426005)",290
152421042,290
"(30.35814542983716, -97.73030487606422)",290
152421044,290
"(30.225831128823494, -97.78394949191957)",324
152421052,324
"(30.22471042873409, -97.78465149343025)",324
152421055,324
"(30.338947980179945, -97.56034764119784)",203
152421060,203
"(30.425567035256957, -98.00762898170986)",13
152421084,13
"(30.425829035023753, -98.0082449831385)",13
152421086,13
"(30.45639214004618, -97.65465041955915)",296
152421093,296
"(30.45492934002893, -97.65533262097235)",3
152421104,3
"(30.45408553995324, -97.65596092225339)",3
152421111,3
"(30.454196739886324, -97.65615302262981)",3
152421122,3
"(30.456488039948145, -97.65496062017012)",296
152421138,296
"(30.23312802943497, -97.77927188186874)",334
152421142,334
"(30.23270402978316, -97.77829687983116)",334
152421146,334
"(30.350893418690415, -97.77052105974245)",284
152421154,284
"(30.35182151895845, -97.76927925710993)",284
152421160,284
"(30.352958018885467, -97.7690914566764)",284
152421164,284
"(30.35353311881755, -97.76909945667256)",284
152421170,284
"(30.33243409337627, -97.85933565027247)",59
152421187,59
"(30.336648092314757, -97.86123265426791)",226
152421196,226
"(30.33937309256548, -97.85948965036667)",226
152421202,226
"(30.385807052684576, -97.96761489065159)",355
152421211,355
"(30.386218052874153, -97.96691088902092)",355
152421220,355
"(30.22156950490581, -97.86142595828306)",10
152421228,10
"(30.221432504688053, -97.86215105987118)",10
152421231,10
"(30.15849111563089, -97.84975363446077)",52
152421240,52
"(30.157744815682012, -97.84985183469168)",52
152421252,52
"(30.266115117306008, -97.80643953838792)",192
152421258,192
"(30.26650421688817, -97.80764444094262)",192
152421260,192
"(30.36850509040628, -97.85617704209302)",86
152421299,86
"(30.368898590777793, -97.8548532391945)",86
152421309,86
"(30.241902830585275, -97.7722650669095)",334
152421318,334
"(30.242363430179683, -97.77341776931257)",334
152421322,334
"(30.242644729970223, -97.77399667051844)",334
152421323,334
"(30.24277712987208, -97.77426767108308)",334
152421324,334
"(30.24290532973393, -97.77467067192478)",334
152421325,334
"(30.44009964539906, -97.64240049601484)",404
152421334,404
"(30.44148594508477, -97.64293629701476)",404
152421340,404
"(30.238915184607155, -97.58878629864212)",120
152421345,120
"(30.240651484714363, -97.58764249639479)",120
152421353,120
"(30.369229854051504, -97.96872099381858)",462
152421357,462
"(30.369842053914308, -97.96894189430274)",462
152421360,462
"(30.371104053403265, -97.97008589688244)",462
152421368,462
"(30.371972553160134, -97.97054559790585)",462
152421371,462
"(30.372803052748235, -97.97152620012794)",355
152421387,355
"(30.28167220590779, -97.49077191337969)",304
152421397,304
"(30.282623205925734, -97.49024991239311)",304
152421401,304
"(30.28358320596963, -97.48962491121776)",304
152421411,304
"(30.423666310480108, -97.77029795652172)",207
152421419,207
"(30.426542809695224, -97.77183645962809)",207
152421424,207
"(30.29991216688322, -97.62561916817582)",224
152421432,224
"(30.299764166971507, -97.62536916769176)",224
152421435,224
"(30.299253167240426, -97.6246331662694)",224
152421438,224
"(30.298561167714983, -97.62324416357774)",224
152421441,224
"(30.298710165889048, -97.62965417611277)",224
152421452,224
"(30.299397166225564, -97.62817017318403)",224
152421453,224
"(30.29954416630471, -97.62782717250778)",224
152421454,224
"(30.17549111701126, -97.83956761197251)",416
152421458,416
"(30.17495211697278, -97.83987561265184)",416
152421460,416
"(30.329795148907795, -97.67621026731182)",12
152421472,12
"(30.32901514963854, -97.67399126289611)",12
152421478,12
"(30.328550148891747, -97.67677626848811)",12
152421522,12
"(30.331663071958893, -97.92633179881044)",397
152421538,397
"(30.433292030757304, -98.01868100727616)",13
152421547,13
"(30.433771030693023, -98.01872700736412)",13
152421550,13
"(30.066395168484387, -97.71472035206774)",115
152421558,115
"(30.06589716872159, -97.71413435088199)",115
152421560,115
"(30.064163169547466, -97.71209334675456)",115
152421570,115
"(30.251702437393945, -97.74616851226602)",360
152421592,360
"(30.25111473742768, -97.7462812125167)",360
152421598,360
"(30.3852238207272, -97.75057741692059)",6
152421603,6
"(30.24349048459088, -97.58684209477558)",120
152421609,120
"(30.410936523284917, -97.73185537726897)",151
152421613,151
"(30.411592323362065, -97.73133297616936)",151
152421614,151
"(30.412124923416116, -97.73093807533681)",151
152421615,151
"(30.356865299037427, -97.83262299146885)",410
152421621,410
"(30.356042397978143, -97.8363273994903)",410
152421626,410
"(30.3559230969361, -97.83971860682273)",86
152421632,86
"(30.35673669534111, -97.8445456172441)",86
152421640,86
"(30.358832093885788, -97.8484636256681)",86
152421649,86
"(30.35910669346185, -97.84972232839213)",86
152421654,86
"(30.36048409287565, -97.8511106313594)",86
152421659,86
"(30.361553092548828, -97.85177863277295)",86
152421661,86
"(30.272757603161953, -97.5053621404966)",304
152421666,304
"(30.277269200089307, -97.51476755775961)",225
152421679,225
"(30.187689715425048, -97.84028401321714)",416
152421690,416
"(30.188571115057677, -97.84112751501986)",416
152421698,416
"(30.418958035788886, -98.00806198299348)",13
152421706,13
"(30.41917303591141, -98.00763098197753)",13
152421709,13
"(30.20603913105437, -97.78401249259156)",56
152421714,56
"(30.2057091310371, -97.78418949297337)",56
152421715,56
"(30.20503713096485, -97.7846694940029)",56
152421716,56
"(30.204212130706644, -97.78580549642)",422
152421721,422
"(30.232832932056606, -97.77084256418861)",183
152421728,183
"(30.23228653201466, -97.77118306491725)",183
152421729,183
"(30.504426057737348, -97.91319276234799)",102
152421737,102
"(30.504231057978984, -97.9124937607937)",102
152421743,102
"(30.3914034340218, -97.7027360185576)",331
152421747,331
"(30.43810803771892, -97.99639395500355)",84
152421757,84
"(30.437396037589334, -97.99700395645166)",84
152421758,84
"(30.43680003746933, -97.99754895774404)",84
152421760,84
"(30.436342037249496, -97.99835095962882)",84
152421763,84
"(30.450168793162767, -97.81796315633657)",326
152421772,326
"(30.450628693134533, -97.81788745615525)",326
152421775,326
"(30.236821584720463, -97.58929549968093)",120
152421789,120
"(30.237748484470284, -97.58978630059767)",120
152421825,120
"(30.381027069148608, -97.91874477996606)",425
152421831,425
"(30.38275306894022, -97.91881878006646)",425
152421837,425
"(30.492622038260212, -97.97766490926443)",260
152421839,260
"(30.491085038553955, -97.97725390838762)",260
152421850,260
"(30.341902151246085, -97.66305924063468)",250
152421855,250
"(30.34989015178447, -97.65784322998473)",321
152421862,321
"(30.352920052677977, -97.65342952112279)",321
152421891,321
"(30.353082952763284, -97.65306042038569)",321
152421892,321
"(30.352285154415718, -97.64756120953362)",321
152421902,321
"(30.35209515459363, -97.6470122084557)",321
152421903,321
"(30.35223715474295, -97.64642420728929)",321
152421906,321
"(30.36262025201527, -97.97692621293447)",462
152421922,462
"(30.363580051876426, -97.97704291316788)",462
152421924,462
"(30.350108424660252, -97.75089341886061)",118
152421951,118
"(30.35126222439114, -97.75135211977135)",118
152421962,118
"(30.352451524339163, -97.75106881914115)",118
152421977,118
"(30.28594520329265, -97.84415541879834)",125
152421982,125
"(30.2855631033021, -97.84425961903628)",125
152421984,125
"(30.46477503704767, -97.9901249393058)",325
152421991,325
"(30.264569739575087, -97.7339663866929)",281
152421997,281
"(30.26635693961681, -97.73313548492875)",281
152422002,281
"(30.261812439540886, -97.7351460892051)",281
152422009,281
"(30.2627222395469, -97.73477458841263)",281
152422012,281
"(30.263618239572807, -97.7343418874947)",281
152422014,281
"(30.15946661885641, -97.8393770119463)",214
152422026,214
"(30.159424118708248, -97.83985411297905)",214
152422029,214
"(30.1589176184659, -97.8407858150065)",214
152422047,214
"(30.157880218584616, -97.84077571500902)",214
152422050,214
"(30.155715718842853, -97.84072181494304)",214
152422055,214
"(30.371245030955485, -97.72133385719438)",194
152422062,194
"(30.375248230983225, -97.71965195360703)",470
152422115,470
"(30.380642031415732, -97.71602594600026)",470
152422169,470
"(30.381833131627296, -97.71482534350622)",470
152422180,470
"(30.38292793175494, -97.7139502416807)",470
152422193,470
"(30.426652737363714, -97.67665036460866)",396
152422216,396
"(30.422350136167854, -97.68263477678444)",396
152422250,396
"(30.42028513605381, -97.68388577938)",396
152422264,396
"(30.41738983616599, -97.68468418109933)",396
152422274,396
"(30.415189435364077, -97.68839428865265)",166
152422294,166
"(30.41332193495259, -97.69059649316416)",166
152422314,166
"(30.41191183483531, -97.69158219520736)",166
152422323,166
"(30.410746433842213, -97.69551820320072)",166
152422338,166
"(30.408280233691272, -97.697046606387)",166
152422351,166
"(30.403138933332233, -97.70037951333256)",331
152422373,331
"(30.400676232857684, -97.7030202187803)",331
152422393,331
"(30.399092132749033, -97.7040358209016)",331
152422405,331
"(30.39833713270409, -97.70449582186411)",331
152422413,331
"(30.396236232554635, -97.70585922471273)",331
152422419,331
"(30.395484132606548, -97.70598272499227)",331
152422423,331
"(30.394731332446433, -97.70683872676004)",331
152422431,331
"(30.392300632281525, -97.70838482999528)",331
152422439,331
"(30.38878133208447, -97.71047583438269)",470
152422455,470
"(30.385095831886545, -97.71263193891244)",470
152422474,470
"(30.3839765317983, -97.71338254048415)",470
152422476,470
"(30.38382503178583, -97.71348584070036)",470
152422481,470
"(30.383688431813543, -97.71344524062273)",470
152422612,470
"(30.383841431825648, -97.71334254040767)",470
152422614,470
"(30.39383343243688, -97.7072328275951)",331
152422675,331
"(30.402043233027204, -97.70188041641643)",331
152422715,331
"(30.423369136441785, -97.68125237396791)",396
152422840,396
"(30.203159041309867, -97.75170022509158)",17
152422878,17
"(30.202878341282734, -97.75189532550404)",17
152422879,17
"(30.202122041235736, -97.75233522643722)",17
152422880,17
"(30.201119541224497, -97.7527506273262)",17
152422883,17
"(30.2007119408326, -97.75418873032427)",17
152422886,17
"(30.426208034331545, -98.01019398767991)",13
152422891,13
"(30.31929515021157, -97.67598826722245)",12
152422895,12
"(30.389818036799614, -97.69375140043428)",129
152422903,129
"(30.390959436006312, -97.69604150501858)",129
152422910,129
"(30.38459354647192, -97.66205393709326)",181
152422915,181
"(30.384147046863905, -97.66085773473074)",181
152422928,181
"(30.428405126006737, -97.71555734319558)",294
152422937,294
"(30.428819125708895, -97.71642034494008)",294
152422941,294
"(30.429563125167594, -97.71799134811796)",294
152422944,294
"(30.43103032464817, -97.71919695052213)",294
152422974,294
"(30.431700824699178, -97.71875284958759)",294
152422976,294
"(30.432366524748858, -97.71831504866623)",294
152422978,294
"(30.43302622479809, -97.71788114775325)",294
152422979,294
"(30.433665324850327, -97.7174448468364)",294
152422982,294
"(30.434026824873172, -97.71722114636496)",294
152422985,294
"(30.43500572514169, -97.71590064362987)",294
152422997,294
"(30.43611212530772, -97.71488234150753)",294
152422999,294
"(30.35751704539063, -97.9982839625754)",309
152423015,309
"(30.35827704447853, -98.00075796830731)",309
152423027,309
"(30.25122714355784, -97.72582187035911)",308
152423036,308
"(30.252133343578382, -97.72540056946858)",308
152423038,308
"(30.2530229435984, -97.7249873685953)",308
152423042,308
"(30.253923143618778, -97.7245685677103)",308
152423044,308
"(30.254844143639488, -97.72414046680579)",308
152423046,308
"(30.255745043659672, -97.72372166592102)",308
152423048,308
"(30.250462243433766, -97.72653447184307)",95
152423058,95
"(30.25134164344592, -97.72615197103262)",308
152423060,308
"(30.161858148680373, -97.74316840846171)",114
152423067,114
"(30.16063714963272, -97.7405104029999)",114
152423077,114
"(30.159142150953425, -97.73674439526731)",114
152423089,114
"(30.167350245484165, -97.75154552568009)",287
152423101,287
"(30.167552045725397, -97.75068182388313)",287
